sep=,
DeviceTag:,RF-2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Euler),,,,,,,,,,,,,,,,,
StartTime:,2024-12-09 11:37:39.629 +0100,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
166, 602135974, 8.65307903289795, -13.05101203918457, 11.517091751098633, 0.36845583, 0.20334907, -0.21047497, 0
167, 602152641, 8.652946472167969, -13.066349029541016, 11.514164924621582, 0.28424326, 0.03478264, -0.27417278, 0
168, 602169308, 8.657325744628906, -13.101654052734375, 11.51425552368164, 0.30828604, 0.017616285, -0.15204811, 0
169, 602185975, 8.664260864257812, -13.12364387512207, 11.50961971282959, 0.2599654, -0.0064763995, -0.09794998, 0
170, 602202642, 8.670616149902344, -13.122694969177246, 11.492652893066406, 0.26356182, -0.049929105, -0.034685135, 0
171, 602219309, 8.670004844665527, -13.09775447845459, 11.472177505493164, 0.32873, -0.0044655656, -0.04859543, 0
172, 602235976, 8.655088424682617, -13.073131561279297, 11.452929496765137, 0.3590914, -0.060407393, -0.12069321, 0
173, 602252643, 8.646466255187988, -13.06795597076416, 11.435227394104004, 0.54034144, -0.08327679, -0.18497276, 0
174, 602269310, 8.647583961486816, -13.061721801757812, 11.416439056396484, 0.52900803, 0.038092196, -0.34654045, 0
175, 602285977, 8.646767616271973, -13.036240577697754, 11.383726119995117, 0.67826235, -0.049570702, -0.41913986, 0
176, 602302644, 8.65984058380127, -13.006560325622559, 11.350110054016113, 0.8576131, -0.07053041, -0.44435215, 0
177, 602319311, 8.690839767456055, -12.975432395935059, 11.304906845092773, 0.65741867, -0.17956538, -0.39804077, 0
178, 602335978, 8.730847358703613, -12.941328048706055, 11.232529640197754, 0.48423624, -0.20460264, -0.3072853, 0
179, 602352645, 8.777339935302734, -12.906095504760742, 11.135087013244629, 0.42623383, -0.20574798, -0.1652298, 0
180, 602369312, 8.813427925109863, -12.904044151306152, 11.017236709594727, 0.18730894, -0.24901858, -0.010214806, 0
181, 602385979, 8.818199157714844, -12.963123321533203, 10.900223731994629, 0.105856575, -0.09418126, 0.15091133, 0
182, 602402646, 8.795025825500488, -13.079293251037598, 10.793231964111328, 0.10012838, 0.062485393, 0.19619179, 0
183, 602419313, 8.744108200073242, -13.21693229675293, 10.707005500793457, 0.1651426, 0.259576, 0.13724232, 0
184, 602435980, 8.678403854370117, -13.349510192871094, 10.641995429992676, 0.22272457, 0.3630131, 0.031032562, 0
185, 602452647, 8.619413375854492, -13.47907543182373, 10.602001190185547, 0.18724698, 0.345121, -0.108490944, 0
186, 602469314, 8.582460403442383, -13.597975730895996, 10.574041366577148, 0.19640253, 0.32639632, -0.26734352, 0
187, 602485981, 8.58337688446045, -13.657244682312012, 10.546712875366211, 0.2857526, 0.41164425, -0.3229761, 0
188, 602502648, 8.613198280334473, -13.657814025878906, 10.523645401000977, 0.32142773, 0.2956162, -0.36259842, 0
189, 602519315, 8.664997100830078, -13.678583145141602, 10.526054382324219, 0.37567645, 0.16752654, -0.27734375, 0
190, 602535982, 8.731941223144531, -13.720048904418945, 10.554296493530273, 0.29267144, 0.27981934, -0.1657877, 0
191, 602552649, 8.790359497070312, -13.737067222595215, 10.585433006286621, 0.30845892, 0.23582874, -0.0774889, 0
192, 602569316, 8.84687328338623, -13.767411231994629, 10.631645202636719, 0.3392269, 0.11095586, -0.061122894, 0
193, 602585983, 8.900074005126953, -13.867515563964844, 10.697638511657715, 0.31688264, 0.033283092, -0.03316021, 0
194, 602602650, 8.899065971374512, -14.05457592010498, 10.793190956115723, 0.36341143, -0.028071886, -0.23775482, 0
195, 602619317, 8.874595642089844, -14.279168128967285, 10.895708084106445, 0.613933, -0.059910636, -0.40456486, 0
196, 602635984, 8.842182159423828, -14.488158226013184, 10.994305610656738, 0.65506965, -0.12721044, -0.54411125, 0
197, 602652651, 8.806471824645996, -14.672883987426758, 11.08768367767334, 0.59825, -0.30277166, -0.5299721, 0
198, 602669318, 8.790567398071289, -14.795381546020508, 11.150164604187012, 0.5372627, -0.17189845, -0.47545815, 0
199, 602685985, 8.795797348022461, -14.842724800109863, 11.163483619689941, 0.43185285, -0.17740424, -0.3888054, 0
200, 602702652, 8.812769889831543, -14.87109661102295, 11.144854545593262, 0.33183968, -0.1342981, -0.27867794, 0
201, 602719319, 8.835579872131348, -14.913108825683594, 11.116116523742676, 0.26085335, 0.09031343, -0.0313406, 0
202, 602735986, 8.843578338623047, -14.967196464538574, 11.101985931396484, 0.21095328, 0.22169366, 0.1348877, 0
203, 602752653, 8.840977668762207, -15.035679817199707, 11.120443344116211, 0.28320715, 0.38555995, 0.15236187, 0
204, 602769320, 8.833309173583984, -15.103044509887695, 11.175033569335938, 0.23193641, 0.46520287, 0.098939896, 0
205, 602785987, 8.83122730255127, -15.159710884094238, 11.261025428771973, 0.24319355, 0.52799416, 0.0033893585, 0
206, 602802654, 8.845129013061523, -15.195535659790039, 11.372983932495117, 0.22636352, 0.46839094, -0.049967766, 0
207, 602819321, 8.885437965393066, -15.220809936523438, 11.516767501831055, 0.23257227, 0.43300015, -0.11324406, 0
208, 602835988, 8.94811725616455, -15.24056339263916, 11.69512939453125, 0.22338234, 0.46349323, -0.13424301, 0
209, 602852655, 9.029322624206543, -15.266345977783203, 11.905019760131836, 0.21654919, 0.44156817, -0.17690754, 0
210, 602869322, 9.124509811401367, -15.3236665725708, 12.152524948120117, 0.27456605, 0.4673543, -0.17910862, 0
211, 602885989, 9.234210968017578, -15.399641990661621, 12.447965621948242, 0.42011344, 0.56946117, -0.2168932, 0
212, 602902656, 9.353787422180176, -15.466726303100586, 12.786514282226562, 0.4073319, 0.6124554, -0.23257637, 0
213, 602919323, 9.474881172180176, -15.529747009277344, 13.166518211364746, 0.31367165, 0.48446378, -0.25318813, 0
214, 602935990, 9.585721969604492, -15.595306396484375, 13.585164070129395, 0.2446332, 0.43096036, -0.17793751, 0
215, 602952657, 9.682418823242188, -15.641951560974121, 14.028671264648438, 0.31989777, 0.34839523, -0.09703064, 0
216, 602969324, 9.761774063110352, -15.674530029296875, 14.48348331451416, 0.4309933, 0.16708991, -0.08966923, 0
