sep=,
DeviceTag:,RF-2
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2024-12-10_14:33:40_181 CET
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
321,821345423,-177.373169,-80.823784,87.858315,-0.102091,0.329645,0.010618,0
322,821362090,-177.562408,-80.838570,88.071220,-0.056587,0.352187,0.080880,0
323,821378757,-177.783340,-80.854904,88.304054,0.123260,0.405683,0.126678,0
324,821395424,-178.044189,-80.870491,88.501480,0.155664,0.433896,0.194751,0
325,821412091,-178.336517,-80.908760,88.738342,0.044154,0.328689,0.257200,0
326,821428758,-178.671310,-80.984589,89.057259,0.002780,0.281444,0.276857,0
327,821445425,-178.945160,-81.079407,89.316589,0.000980,0.285595,0.252914,0
328,821462092,-179.230484,-81.167496,89.533890,-0.005865,0.265061,0.301296,0
329,821478759,-179.567841,-81.285645,89.892349,-0.067820,0.205992,0.287397,0
330,821495426,-179.925095,-81.426300,90.307449,-0.015748,0.174841,0.233774,0
331,821512093,179.687119,-81.525490,90.857185,0.055111,0.134567,0.235136,0
332,821528760,179.371658,-81.709900,91.334862,0.077692,0.148710,0.127238,0
333,821545427,179.222809,-81.919930,91.723915,0.083440,0.175160,0.090766,0
334,821562094,178.823761,-82.044510,92.430611,0.191077,0.191011,0.187235,0
335,821578761,178.671234,-82.253647,92.894890,0.260157,0.235353,0.244213,0
336,821595428,178.441162,-82.480202,93.425415,0.147574,0.101473,0.253325,0
337,821612095,178.399170,-82.884514,93.700981,0.077721,0.159937,0.071269,0
338,821628762,178.635437,-83.651245,93.628532,-0.082371,0.202564,-0.150264,0
339,821645429,178.450180,-84.045113,94.196716,-0.083655,0.570922,0.044450,0
340,821662096,177.876053,-84.446068,95.052223,0.116165,0.423873,0.216990,0
341,821678763,177.528763,-84.925613,95.675117,0.101969,0.146163,0.198847,0
342,821695430,177.614517,-85.515816,95.804131,0.077738,-0.188648,0.050066,0
343,821712097,177.317566,-86.050873,96.370743,0.045375,-0.133627,-0.086253,0
344,821728764,176.571487,-86.576866,97.389336,-0.032686,0.115455,-0.084066,0
345,821745431,175.736145,-86.987213,98.506035,0.038434,0.282036,0.014085,0
346,821762098,174.530914,-87.341042,99.952431,0.126809,0.313888,0.222182,0
347,821778765,172.918106,-87.616249,101.700111,0.157770,0.183514,0.218021,0
348,821795432,170.727615,-87.933418,103.994225,0.142693,-0.030286,0.425241,0
349,821812099,167.559738,-88.323341,107.215729,0.035761,-0.064153,0.088264,0
350,821828766,162.444534,-88.708206,112.536140,-0.065293,-0.032283,0.007337,0
351,821845433,154.369415,-89.018021,120.816704,-0.038777,0.024738,-0.051284,0
352,821862100,141.889130,-89.241791,133.466644,0.034402,0.083442,-0.033337,0
353,821878767,124.215790,-89.381035,151.252213,0.062481,0.136450,0.085370,0
354,821895434,106.792717,-89.408508,168.733521,0.058795,0.230343,0.223722,0
355,821912101,80.469826,-89.391228,-164.885666,0.036438,0.116484,0.245286,0
356,821928768,55.291248,-89.248268,-139.732224,-0.094496,-0.019501,0.103933,0
357,821945435,45.957188,-89.086998,-130.307236,-0.094037,-0.154729,0.056715,0
358,821962102,39.785545,-88.898911,-123.953072,-0.025751,-0.142983,0.149805,0
359,821978769,33.723499,-88.680176,-117.752953,0.061632,-0.028836,0.101689,0
360,821995436,29.256760,-88.426292,-113.225281,0.071839,0.065519,0.061134,0
361,822012103,27.014048,-88.234314,-110.946480,0.006229,0.161949,-0.020597,0
362,822028770,25.994175,-88.073906,-109.974930,-0.003853,0.152924,-0.059226,0
363,822045437,24.641409,-87.898766,-108.675102,-0.075133,0.055375,-0.079132,0
364,822062104,26.578262,-87.921799,-110.622688,0.034002,-0.229452,0.166216,0
365,822078771,25.872149,-87.766121,-109.831841,0.133843,-0.327726,0.375347,0
366,822095438,22.619692,-87.396164,-106.522728,-0.010909,-0.022561,0.109303,0
367,822112105,21.055298,-87.151329,-104.946297,-0.126582,0.190973,-0.293662,0
368,822128772,21.202694,-87.026192,-104.986214,-0.110826,0.282872,-0.311889,0
369,822145439,22.953882,-87.081078,-106.658302,0.013165,0.334297,0.167633,0
370,822162106,22.804325,-86.976250,-106.633598,0.098480,-0.001446,0.314530,0
371,822178773,21.346064,-86.755569,-105.249352,-0.063532,-0.185150,-0.004163,0
372,822195440,21.053070,-86.609276,-104.851646,-0.098547,-0.148459,-0.168197,0
373,822212107,21.803562,-86.590843,-105.459259,-0.006014,0.145990,0.096795,0
374,822228774,21.296442,-86.445763,-104.984390,0.103038,0.148364,0.119575,0
375,822245441,21.445637,-86.418762,-105.264565,-0.067924,0.094833,0.166595,0
376,822262108,21.550766,-86.379288,-105.504921,-0.156218,-0.144003,0.097262,0
377,822278775,20.963531,-86.191467,-104.863457,-0.225417,-0.216959,-0.032377,0
378,822295442,21.604036,-86.145935,-105.204994,-0.095097,0.077007,0.176188,0
379,822312109,21.557156,-86.000664,-104.919739,0.221748,0.127910,0.188638,0
380,822328776,20.432734,-85.750519,-103.756439,0.113502,0.430520,0.158430,0
381,822345443,20.652397,-85.775902,-104.091698,0.046015,0.233149,-0.040378,0
382,822362110,20.886993,-85.787689,-104.406494,-0.029861,-0.065895,0.139145,0
383,822378777,20.996323,-85.707733,-104.454681,-0.052237,-0.281821,0.119472,0
384,822395444,20.614798,-85.506699,-103.897057,-0.036892,-0.171912,-0.103069,0
385,822412111,20.767851,-85.346970,-103.807228,0.064926,0.207808,-0.060068,0
386,822428778,21.754675,-85.349373,-104.679474,0.198935,0.486411,0.265806,0
387,822445445,21.862131,-85.265259,-104.920898,0.162835,0.394532,0.445768,0
388,822462112,21.480846,-85.146027,-104.779190,-0.092109,0.081103,0.156887,0
389,822478779,21.429514,-85.078407,-104.783371,-0.272790,-0.246239,-0.114199,0
390,822495446,21.981125,-85.036667,-105.077042,-0.061609,-0.374603,0.005063,0
391,822512113,21.910929,-84.823654,-104.695976,0.175351,-0.070534,0.073421,0
392,822528780,21.874084,-84.664909,-104.590485,0.180136,0.233505,-0.022511,0
393,822545447,21.926218,-84.611588,-104.835861,0.057985,0.259833,-0.013005,0
394,822562114,22.051765,-84.590866,-105.144966,-0.116307,0.158208,0.194158,0
395,822578781,21.931984,-84.528152,-105.102112,-0.229558,0.075407,0.358570,0
396,822595448,22.049423,-84.467636,-105.094704,-0.031091,-0.226171,0.135232,0
397,822612115,21.264399,-84.137733,-104.033195,0.011186,-0.132679,-0.420780,0
398,822628782,21.937479,-84.166695,-104.492043,0.131241,0.281048,-0.230371,0
399,822645449,22.373087,-84.206482,-104.976105,0.243821,0.133605,0.481420,0
400,822662116,20.965324,-83.930016,-103.891525,0.021204,0.156577,0.108201,0
401,822678783,20.981836,-83.953705,-104.040077,-0.258279,0.329277,-0.120206,0
402,822695450,21.344229,-83.992996,-104.403801,0.131031,-0.125123,0.032488,0
403,822712117,21.295982,-83.938095,-104.352722,0.214266,-0.010557,0.262237,0
404,822728784,20.583624,-83.743515,-103.789452,0.235598,-0.132374,-0.122979,0
405,822745451,20.803606,-83.760933,-104.159843,0.068686,0.187780,0.004747,0
406,822762118,20.868513,-83.767220,-104.505424,0.066143,0.263005,0.245555,0
407,822778785,20.515574,-83.675476,-104.412895,-0.054407,0.182549,0.087821,0
408,822795452,20.747349,-83.683975,-104.769844,-0.030162,0.074164,-0.125670,0
409,822812119,21.228424,-83.743553,-105.391998,0.095404,0.007030,0.027407,0
410,822828786,21.292112,-83.792564,-105.786865,0.150779,-0.021792,0.088256,0
411,822845453,21.217690,-83.825211,-106.083061,-0.133372,0.016481,0.041313,0
412,822862120,21.069202,-83.815727,-106.163055,-0.331618,0.102887,-0.091560,0
413,822878787,21.961334,-83.956947,-107.131058,-0.253676,0.208430,0.187991,0
414,822895454,22.660376,-83.971039,-107.828049,0.004847,-0.010282,0.346923,0
415,822912121,22.666817,-83.861481,-107.898048,-0.070582,-0.037643,-0.140162,0
416,822928788,23.472778,-83.919754,-108.784286,-0.218949,-0.134111,-0.313720,0
417,822945455,23.980324,-83.966324,-109.317101,-0.174609,-0.123887,-0.010656,0
418,822962122,24.408361,-83.935959,-109.776276,-0.061800,0.195091,0.128832,0
419,822978789,24.749912,-83.925720,-110.069923,-0.091560,0.357781,0.056643,0
420,822995456,25.669365,-84.022011,-111.066292,-0.011438,0.132358,0.314059,0
421,823012123,25.848862,-84.012573,-111.400101,-0.104136,-0.149886,0.116681,0
422,823028790,26.087044,-83.957268,-111.600342,-0.211097,-0.196140,-0.280221,0
423,823045457,27.189465,-84.000114,-112.502373,-0.102588,-0.004572,-0.040545,0
424,823062124,27.876667,-83.995277,-113.071861,0.037484,0.119540,0.384428,0
425,823078791,27.441673,-83.824608,-112.582314,-0.054640,0.064894,0.113834,0
426,823095458,28.118910,-83.838974,-113.090347,-0.137258,-0.118665,-0.045492,0
427,823112125,28.627558,-83.847061,-113.443130,0.090801,-0.013384,0.084359,0
428,823128792,28.719078,-83.833473,-113.600693,0.078842,0.202102,0.138774,0
429,823145459,28.558750,-83.832230,-113.636909,-0.178324,0.248734,-0.070590,0
430,823162126,29.035192,-83.917755,-114.220039,-0.237689,0.008671,0.001582,0
431,823178793,29.405088,-83.916336,-114.464279,-0.138660,-0.090639,0.236628,0
432,823195460,29.294609,-83.823273,-114.144325,-0.047336,-0.015465,0.123352,0
433,823212127,29.423796,-83.799294,-114.112808,0.029080,0.083951,-0.062260,0
434,823228794,29.562651,-83.813538,-114.229118,0.065540,0.102138,-0.005342,0
435,823245461,29.324701,-83.797234,-114.113686,-0.097209,0.131953,-0.068974,0
436,823262128,29.405058,-83.840126,-114.317856,-0.265807,0.106572,-0.047254,0
437,823278795,29.650852,-83.875610,-114.538055,-0.269012,0.025212,0.195333,0
438,823295462,29.595030,-83.815025,-114.281403,-0.129981,0.071500,0.183519,0
439,823312129,29.605101,-83.768349,-114.070549,-0.003435,0.122024,0.020123,0
440,823328796,29.688334,-83.779686,-114.087379,0.056333,0.060827,-0.018970,0
441,823345463,29.559870,-83.799133,-114.049614,-0.039052,0.007048,-0.021656,0
442,823362130,29.432590,-83.821114,-114.035828,-0.142446,-0.002012,0.034672,0
443,823378797,29.550138,-83.838341,-114.134949,-0.151447,0.036382,0.213472,0
444,823395464,29.587700,-83.808372,-114.015556,-0.039964,-0.001060,0.227248,0
445,823412131,29.561272,-83.771561,-113.801529,0.046198,0.001862,0.071475,0
446,823428798,29.498024,-83.764458,-113.642006,0.087344,-0.009185,-0.048174,0
447,823445465,29.434242,-83.784798,-113.616714,0.054934,0.043109,-0.031838,0
448,823462132,29.383116,-83.818771,-113.679993,-0.068099,0.060332,0.010240,0
449,823478799,29.360365,-83.841072,-113.727898,-0.186426,0.048146,0.032918,0
450,823495466,29.554079,-83.857712,-113.853073,-0.215429,-0.000051,0.016414,0
451,823512133,29.795912,-83.862312,-113.923393,-0.135303,-0.074544,-0.001696,0
452,823528800,30.079405,-83.884521,-114.055420,-0.036628,-0.040975,0.011584,0
453,823545467,30.186766,-83.912277,-114.133118,-0.023961,-0.059192,0.027835,0
454,823562134,30.395185,-83.973709,-114.388176,-0.143642,-0.103128,0.047295,0
455,823578801,30.781015,-84.048004,-114.754120,-0.200544,-0.240127,0.137683,0
456,823595468,30.924662,-84.053078,-114.727959,-0.238975,-0.228781,0.156429,0
457,823612135,30.955627,-84.010902,-114.462135,-0.159914,-0.107717,0.012782,0
458,823628802,31.234043,-84.007469,-114.450142,-0.026564,0.102435,-0.008363,0
459,823645469,31.586725,-84.054131,-114.679710,0.023303,0.160437,0.075064,0
460,823662136,31.712421,-84.117432,-114.835388,-0.041933,0.093360,0.134841,0
461,823678803,31.984400,-84.210670,-115.154297,-0.161089,-0.149330,0.137276,0
462,823695470,32.085411,-84.234833,-115.152550,-0.238862,-0.281263,0.116106,0
463,823712137,32.258259,-84.231087,-115.046822,-0.214555,-0.159543,0.059936,0
464,823728804,32.245865,-84.176781,-114.722412,-0.095494,0.083017,-0.078747,0
465,823745471,32.728344,-84.217247,-114.973709,0.013248,0.274084,-0.088270,0
466,823762138,33.658276,-84.373672,-115.966133,0.044787,0.252184,0.124227,0
467,823778805,34.128723,-84.517021,-116.678528,-0.124024,0.092481,0.253190,0
468,823795472,34.460831,-84.627434,-117.233284,-0.351136,-0.116338,0.044476,0
469,823812139,35.082680,-84.705101,-117.722763,-0.454131,-0.130153,-0.032881,0
470,823828806,36.184135,-84.770439,-118.450874,-0.298841,-0.046786,0.031816,0
471,823845473,36.894905,-84.776482,-118.736732,-0.054170,0.119787,0.126740,0
472,823862140,37.740105,-84.830399,-119.305649,0.088734,0.234911,0.149236,0
473,823878807,39.055977,-84.985466,-120.633194,0.111813,0.185961,0.109773,0
474,823895474,40.559849,-85.192665,-122.448189,-0.068456,-0.020479,0.016529,0
475,823912141,42.262947,-85.379837,-124.391327,-0.290090,-0.233152,-0.010136,0
476,823928808,44.937588,-85.560677,-127.054390,-0.324716,-0.258621,-0.000379,0
477,823945475,47.051670,-85.662483,-128.896225,-0.160664,-0.089872,0.109461,0
478,823962142,49.410725,-85.758133,-131.072037,-0.038537,0.275181,0.093720,0
479,823978809,52.795937,-85.930038,-134.510803,0.035394,0.336325,0.179556,0
480,823995476,53.627098,-86.013458,-135.501724,0.126035,-0.316725,0.396347,0
481,824012143,51.263699,-85.966187,-133.345901,-0.195242,-0.520725,0.056222,0
482,824028810,51.064278,-85.977768,-133.142365,-0.383184,-0.400803,-0.294801,0
483,824045477,52.309013,-86.000122,-134.054596,-0.271388,-0.322108,0.015711,0
484,824062144,52.558208,-85.976746,-133.842087,-0.186241,0.159493,0.317143,0
485,824078811,51.597900,-85.918510,-132.573410,-0.012951,0.296814,0.304786,0
486,824095478,50.240608,-85.863792,-131.113754,0.008755,0.198555,-0.148678,0
487,824112145,50.697636,-85.925232,-131.454865,-0.103687,0.254726,-0.132345,0
488,824128812,53.401653,-86.107407,-134.163681,-0.170202,0.316738,0.021938,0
489,824145479,56.577431,-86.285011,-137.352875,-0.121029,0.100270,0.078265,0
490,824162146,58.900711,-86.405663,-139.757553,-0.188040,0.018512,0.043811,0
491,824178813,61.466442,-86.510361,-142.332733,-0.310077,-0.056620,-0.164121,0
492,824195480,64.109024,-86.616562,-144.829926,-0.240117,-0.078724,-0.059591,0
493,824212147,69.456680,-86.732964,-150.005997,-0.089649,-0.031213,0.165428,0
494,824228814,72.416771,-86.823502,-152.819962,0.075885,-0.078140,0.328954,0
495,824245481,71.197411,-86.875008,-151.565460,0.109439,-0.225750,0.470371,0
496,824262148,67.755005,-86.884422,-148.258209,-0.139549,-0.137718,-0.100476,0
497,824278815,67.167297,-86.901184,-147.718658,-0.459141,0.128312,-0.330066,0
498,824295482,71.726143,-86.982155,-152.184326,-0.415058,0.382927,-0.249002,0
499,824312149,79.352440,-87.081139,-159.632126,-0.167620,0.498710,0.037157,0
500,824328816,86.826660,-87.135155,-167.010651,0.012073,0.530948,0.198244,0
501,824345483,94.853951,-87.173813,-175.292908,0.036560,0.429279,0.174928,0
502,824362150,102.851685,-87.144875,176.359070,-0.065432,0.164494,0.159391,0
503,824378817,108.100243,-87.122681,170.809570,-0.182592,-0.075595,0.063648,0
504,824395484,114.082397,-87.033775,164.815887,-0.339379,-0.028516,0.188885,0
505,824412151,115.658669,-87.055496,163.435974,-0.258763,-0.028270,0.247969,0
506,824428818,118.391602,-87.043556,160.920441,-0.275418,0.138184,0.148718,0
507,824445485,123.005890,-86.899918,156.536545,-0.012475,0.006892,0.159626,0
508,824462152,124.005226,-86.893356,155.749374,-0.044857,-0.016096,0.163449,0
509,824478819,123.800293,-86.949829,156.124283,-0.093237,0.112033,0.019207,0
510,824495486,124.974075,-86.967331,155.002838,-0.022620,0.349002,0.257353,0
511,824512153,126.542686,-87.001343,153.261017,-0.118656,0.289612,0.115827,0
512,824528820,128.124573,-87.017838,151.571091,-0.229992,0.170669,0.073375,0
513,824545487,129.489563,-87.044220,150.183121,-0.304358,0.013244,-0.076259,0
514,824562154,132.860764,-86.952393,146.891693,-0.193529,-0.074346,0.054475,0
515,824578821,133.700134,-87.032051,146.147766,-0.056252,0.117776,0.139517,0
516,824595488,133.608917,-87.152290,146.314056,-0.053476,0.154043,0.243534,0
517,824612155,132.511429,-87.336555,147.430054,-0.175926,0.263787,0.051872,0
518,824628822,134.149841,-87.372368,145.769196,-0.116957,0.048810,-0.067926,0
519,824645489,134.965164,-87.448715,145.039871,-0.151184,0.097934,0.048838,0
520,824662156,135.698822,-87.535820,144.437393,-0.075304,0.103332,0.057526,0
521,824678823,136.956970,-87.618050,143.193039,0.031453,0.005143,-0.043217,0
522,824695490,139.002502,-87.645821,141.089783,0.024757,-0.049443,0.232579,0
523,824712157,139.274750,-87.722565,140.728561,-0.121226,-0.039734,0.415713,0
524,824728824,138.233688,-87.889191,141.734055,-0.274315,-0.091143,0.209671,0
525,824745491,135.786560,-88.112701,144.229584,-0.181179,-0.193516,0.025481,0
526,824762158,132.284378,-88.369133,147.817886,-0.221535,-0.032896,-0.193903,0
527,824778825,133.021454,-88.461250,147.201828,-0.111801,0.066756,0.295433,0
528,824795492,134.345123,-88.551125,145.899811,-0.128565,0.140169,0.479040,0
529,824812159,132.254318,-88.754318,148.018646,-0.169151,-0.162392,-0.006066,0
530,824828826,130.580917,-88.940575,149.791977,-0.098379,-0.263261,-0.067967,0
531,824845493,121.222473,-89.193031,159.338593,-0.011561,0.137334,0.165839,0
532,824862160,109.533417,-89.394135,171.130768,-0.023495,0.262139,0.192089,0
533,824878827,106.185944,-89.478111,174.410278,-0.158054,0.199828,0.165409,0
534,824895494,97.254944,-89.574799,-176.740219,-0.228729,0.178740,0.070495,0
535,824912161,87.764862,-89.642822,-167.295868,-0.174746,-0.026522,-0.136672,0
536,824928828,85.886909,-89.701302,-165.413025,-0.120450,0.178248,0.144751,0
537,824945495,83.588547,-89.786942,-163.125443,-0.047924,0.144667,0.122148,0
538,824962162,114.636902,-89.862946,165.775223,-0.024025,-0.003257,-0.047646,0
539,824978829,151.091034,-89.893471,129.211716,-0.097281,0.183961,0.324804,0
540,824995496,-174.812744,-89.857346,94.968842,-0.262759,0.015284,0.176645,0
541,825012163,-140.707855,-89.865829,60.801716,-0.230754,-0.045600,0.019339,0
542,825028830,-107.728172,-89.854637,27.972157,-0.093934,0.127214,0.089466,0
543,825045497,-100.023293,-89.762611,20.268623,-0.176152,0.270355,0.147643,0
544,825062164,-105.248833,-89.679794,25.344103,-0.293286,0.124892,0.099521,0
545,825078831,-106.461487,-89.604355,26.485573,-0.409649,-0.033277,0.078320,0
546,825095498,-102.223633,-89.555008,22.330074,-0.303771,0.002993,0.148497,0
547,825112165,-88.679527,-89.493324,8.808208,-0.304294,0.057223,0.103695,0
548,825128832,-81.965820,-89.424271,2.175133,-0.255091,0.053508,0.172557,0
549,825145499,-75.135765,-89.348083,-4.616465,-0.167403,0.102640,0.201630,0
550,825162166,-68.614998,-89.252190,-11.118771,-0.314433,0.034169,0.087463,0
551,825178833,-62.827831,-89.140892,-16.833473,-0.261518,0.016315,0.060392,0
552,825195500,-65.485931,-89.090004,-14.067462,-0.203793,-0.035173,0.193503,0
553,825212167,-67.476761,-89.019615,-12.015180,-0.199772,-0.233156,0.371181,0
554,825228834,-64.311371,-88.902824,-15.092299,-0.295955,-0.309290,0.370821,0
555,825245501,-55.372833,-88.688362,-23.828741,-0.274327,-0.118843,0.230438,0
556,825262168,-47.800598,-88.428413,-31.176081,-0.218866,-0.058997,-0.016225,0
557,825278835,-46.299046,-88.281837,-32.458321,-0.092360,-0.040119,-0.063981,0
558,825295502,-45.121147,-88.103798,-33.394825,-0.202590,0.095721,0.093343,0
559,825312169,-43.862999,-87.944817,-34.450615,-0.225575,0.141170,0.069582,0
560,825328836,-41.433762,-87.742592,-36.629276,-0.033188,0.218455,-0.204648,0
561,825345503,-40.079487,-87.575623,-37.836033,0.000826,0.306832,-0.347008,0
562,825362170,-40.369843,-87.486115,-37.479702,-0.239643,0.403503,-0.175061,0
563,825378837,-41.174126,-87.461327,-36.532181,-0.177045,0.302071,-0.029126,0
564,825395504,-42.755207,-87.495872,-34.813972,-0.023805,0.167483,0.111385,0
565,825412171,-44.300335,-87.499702,-33.180305,0.006999,0.091883,0.230501,0
566,825428838,-45.398705,-87.490952,-32.035946,-0.124990,-0.028449,0.269997,0
567,825445505,-45.082741,-87.439827,-32.264519,-0.167181,-0.020190,0.159719,0
568,825462172,-44.331402,-87.384315,-32.926872,-0.151532,0.081595,-0.018344,0
569,825478839,-43.889828,-87.341339,-33.307724,-0.223491,0.197187,0.019215,0
570,825495506,-44.216301,-87.325485,-32.938778,-0.335874,0.230891,0.091995,0
571,825512173,-44.416191,-87.322044,-32.626774,-0.240121,0.135349,0.119811,0
572,825528840,-44.820988,-87.316498,-32.090939,-0.025986,0.156238,0.108019,0
573,825545507,-45.561680,-87.306526,-31.351377,-0.208485,0.062338,0.147414,0
574,825562174,-45.696239,-87.280556,-31.135134,-0.385683,0.067018,0.148868,0
575,825578841,-45.768707,-87.255486,-30.941021,-0.336463,0.145018,0.084763,0
576,825595508,-45.599602,-87.218643,-31.008953,-0.318277,0.202483,0.064650,0
577,825612175,-45.641018,-87.207611,-30.833841,-0.328778,0.205868,0.106861,0
578,825628842,-46.538696,-87.216179,-29.800764,-0.193119,0.200373,0.298593,0
579,825645509,-46.876484,-87.180618,-29.345354,-0.134716,0.105348,0.427487,0
580,825662176,-46.415131,-87.115883,-29.668772,-0.034386,0.062686,0.207512,0
581,825678843,-46.210857,-87.064888,-29.796741,-0.093778,0.081695,0.024337,0
582,825695510,-45.992912,-87.018562,-29.952070,-0.205252,0.074654,0.117097,0
583,825712177,-45.530293,-86.978127,-30.321733,-0.209336,0.024192,0.116618,0
584,825728844,-44.287128,-86.894173,-31.454306,-0.030214,0.112739,0.027353,0
585,825745511,-43.700298,-86.832695,-31.988672,-0.095203,0.176961,0.090929,0
586,825762178,-43.339428,-86.774506,-32.318386,-0.247772,0.134169,0.191772,0
587,825778845,-42.334717,-86.685303,-33.226318,-0.286505,0.126075,0.060431,0
588,825795512,-40.937077,-86.596886,-34.505589,-0.126811,0.305298,0.005570,0
589,825812179,-39.906364,-86.516487,-35.505749,-0.154160,0.322774,-0.169406,0
590,825828846,-39.424526,-86.475525,-35.954475,-0.260272,0.164565,-0.043319,0
591,825845513,-38.987431,-86.442795,-36.345886,-0.284362,0.068774,0.089591,0
592,825862180,-38.210155,-86.393806,-37.060165,-0.265357,-0.019328,0.066314,0
593,825878847,-37.314693,-86.333984,-37.866810,-0.204024,0.208520,-0.070902,0
594,825895514,-37.175797,-86.321556,-37.961674,-0.177853,0.248171,-0.108126,0
595,825912181,-37.418159,-86.354492,-37.668106,-0.092108,0.009438,0.092394,0
596,825928848,-37.308155,-86.349556,-37.767014,-0.083306,-0.098096,0.204192,0
597,825945515,-36.710140,-86.313057,-38.337975,-0.273766,-0.098883,0.171492,0
598,825962182,-35.835567,-86.269234,-39.128056,-0.217230,0.051056,0.141222,0
599,825978849,-35.355404,-86.236107,-39.566254,-0.204999,0.141264,-0.017975,0
600,825995516,-35.025181,-86.214935,-39.857597,-0.307246,0.135046,-0.022560,0
601,826012183,-34.739792,-86.208839,-40.064186,-0.244810,0.166279,-0.098362,0
602,826028850,-34.676109,-86.230591,-40.051159,-0.166771,0.186043,-0.029058,0
603,826045517,-35.012604,-86.273430,-39.659554,-0.155912,0.129514,0.187161,0
604,826062184,-35.275463,-86.306900,-39.335609,-0.137469,0.028851,0.262569,0
605,826078851,-35.102375,-86.289444,-39.461056,-0.078737,-0.053422,0.082129,0
606,826095518,-34.605381,-86.265457,-39.899761,-0.160451,0.084648,0.053124,0
607,826112185,-34.089848,-86.254982,-40.365242,-0.167438,0.140920,0.127863,0
608,826128852,-33.731567,-86.257965,-40.675488,-0.135705,0.060689,0.024407,0
609,826145519,-33.433712,-86.252678,-40.936180,-0.137913,0.144536,0.092724,0
610,826162186,-33.334549,-86.254250,-41.000328,-0.137829,0.102476,0.019965,0
611,826178853,-33.563026,-86.281433,-40.737503,-0.133510,0.001519,0.040321,0
612,826195520,-33.648434,-86.298317,-40.621342,-0.173399,-0.051437,0.216115,0
613,826212187,-33.519493,-86.314857,-40.706581,-0.183893,-0.091014,0.207776,0
614,826228854,-32.939293,-86.290024,-41.241272,-0.117487,0.099995,0.170010,0
615,826245521,-32.448757,-86.268394,-41.712067,-0.173892,0.092914,0.006750,0
616,826262188,-32.383850,-86.272697,-41.740475,-0.198344,0.108147,-0.021067,0
617,826278855,-32.689735,-86.284058,-41.428143,-0.307807,0.075298,0.035197,0
618,826295522,-32.708652,-86.290237,-41.344910,-0.279912,0.091424,0.075548,0
619,826312189,-32.796589,-86.307747,-41.215214,-0.215013,0.080695,0.049711,0
620,826328856,-32.951096,-86.330032,-41.028076,-0.254991,0.083477,0.104760,0
621,826345523,-33.100155,-86.358047,-40.848251,-0.267048,0.049976,0.130926,0
622,826362190,-32.914581,-86.373566,-40.967449,-0.114676,0.059168,0.139276,0
623,826378857,-32.949047,-86.388710,-40.925739,-0.062614,0.065076,0.148371,0
624,826395524,-33.188591,-86.404251,-40.708576,-0.232983,0.016786,0.208604,0
625,826412191,-33.069771,-86.406921,-40.796455,-0.219975,-0.069111,0.171640,0
626,826428858,-32.678421,-86.383347,-41.159042,-0.100035,0.000997,0.054239,0
627,826445525,-32.101978,-86.348381,-41.710075,-0.175829,0.071104,0.000448,0
628,826462192,-31.837257,-86.348595,-41.982994,-0.295742,0.018377,0.057997,0
629,826478859,-31.442356,-86.363747,-42.341564,-0.215788,-0.095434,0.118349,0
630,826495526,-30.764221,-86.331635,-42.999100,-0.077582,-0.022074,0.054011,0
631,826512193,-30.167921,-86.289070,-43.591331,-0.188781,0.037775,-0.070671,0
632,826528860,-29.983391,-86.289757,-43.752708,-0.298506,0.132670,0.089767,0
633,826545527,-30.060120,-86.323799,-43.642506,-0.201468,0.006308,0.166162,0
634,826562194,-29.997494,-86.324539,-43.719345,-0.165512,-0.033584,0.097507,0
635,826578861,-29.700949,-86.295143,-43.999435,-0.283949,0.042424,-0.056370,0
636,826595528,-29.408583,-86.291183,-44.239796,-0.283350,0.160908,-0.119021,0
637,826612195,-29.388706,-86.327629,-44.227840,-0.200986,0.130499,-0.132504,0
638,826628862,-29.790783,-86.399895,-43.824169,-0.125592,0.032745,0.043688,0
639,826645529,-30.296581,-86.472412,-43.328457,-0.096204,-0.070423,0.224048,0
640,826662196,-30.641243,-86.517776,-43.009888,-0.091625,-0.087378,0.297091,0
641,826678863,-30.527599,-86.511711,-43.153301,-0.213402,-0.087878,0.207790,0
642,826695530,-30.087366,-86.489555,-43.618851,-0.261050,0.058610,0.021976,0
643,826712197,-29.766396,-86.488327,-43.947769,-0.262840,0.174563,-0.038298,0
644,826728864,-29.615305,-86.505653,-44.088829,-0.223606,0.153639,-0.004527,0
645,826745531,-29.742968,-86.549744,-43.954777,-0.148110,0.086639,0.087667,0
646,826762198,-29.901838,-86.573433,-43.817757,-0.154848,-0.003968,0.142262,0
647,826778865,-29.905020,-86.585800,-43.789513,-0.239074,-0.058621,0.115373,0
648,826795532,-29.842052,-86.593666,-43.835182,-0.213842,0.029549,0.120271,0
649,826812199,-29.698158,-86.609619,-43.966148,-0.204943,-0.030443,0.099426,0
650,826828866,-29.309015,-86.604317,-44.307270,-0.151567,0.010945,0.078843,0
651,826845533,-28.943396,-86.585220,-44.647655,-0.276263,0.026502,0.085043,0
652,826862200,-28.671980,-86.576576,-44.849548,-0.329048,0.036602,0.122074,0
